Archief,toegang,inv.,seller,year,month,day,product,specific_product,units,quantity,Achternaam,Voornaam,currency,flemish_pounds,groten
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,9875,Soetebier,Johan,Vlaamse pond,779,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,7381,Alffes,Joost Joan,Vlaamse pond,586,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,4789,Willemsen,Cornelis,Vlaamse pond,380,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,193053,Boursse de Superville en Smit,,Vlaamse pond,15259,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,16835,Ippel,Gijsbert van,Vlaamse pond,1338,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2396,Bergen Willemszn.,Daniel van den,Vlaamse pond,190,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2491,Petit,Jeremias van,Vlaamse pond,197,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,248483,Ribaut en Zoon,Casparus,Vlaamse pond,19662,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,109775,Maartens en Zoon,Wed.,Vlaamse pond,8672,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,43663,Boudaan,Jan,Vlaamse pond,3468,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2393,Walle,Hendrik van de,Vlaamse pond,190,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,7221,Gijse,Jan,Vlaamse pond,576,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2362,Becker Junior,Jan,Vlaamse pond,187,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2488,Dijserinck,Cornelis,Vlaamse pond,197,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,4902,Smit de Jonge,Abraham de,Vlaamse pond,389,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,4933,Bomme en Voutjes,,Vlaamse pond,394,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,7185,Ackervelt,Charles,Vlaamse pond,571,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,19333,Bomme en Engelsz.,,Vlaamse pond,1531,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,7350,Elst,Pieter Van der,Vlaamse pond,584,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2372,Clerq,Cornelis de,Vlaamse pond,188,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2478,Herklots,Cornelis,Vlaamse pond,196,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2485,Beukelaar,Jan,Vlaamse pond,197,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2475,Nederveen,Jeremias van,Vlaamse pond,196,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,2387,Macquet,Jan,Vlaamse pond,189,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,9813,Timmerman,Elias de,Vlaamse pond,782,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,2432,Beukelaar,Jan,Vlaamse pond,188,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,26880,Ippel,Gijsbert van,Vlaamse pond,2071,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,9764,Soetebier,Johan,Vlaamse pond,755,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,200559,Boursse de Superville en Smit,,Vlaamse pond,15182,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,4913,Gijse,Jan,Vlaamse pond,380,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,7255,Leliaart,Anthonij,Vlaamse pond,561,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,205846,Ribaut en Zoon,Casparus,Vlaamse pond,15658,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,2423,Smit de Jonge,Abraham de,Vlaamse pond,185,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,2447,Feijter,Jan de,Vlaamse pond,186,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,2459,Huijen,Joost van,Vlaamse pond,190,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,193899,Boudaan,Jan,Vlaamse pond,14739,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,9750,Poest,Andries Van der,Vlaamse pond,734,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,4821,Nederveen,Jeremias van,Vlaamse pond,368,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,4857,Fak en Hoorn,Jacobus en Dirk ten,Vlaamse pond,366,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,95179,Maartens en Zoon,Wed.,Vlaamse pond,7255,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,7419,Bomme en Engelsz.,,Vlaamse pond,566,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,4830,Willemsen,Cornelis,Vlaamse pond,373,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,24653,Timmerman,Elias de,Vlaamse pond,1888,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,2450,Wijbo,Barthalomeus,Vlaamse pond,187,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,2406,Bergen Willemszn.,Daniel van den,Vlaamse pond,186,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,4936,Alffes,Joost Joan,Vlaamse pond,379,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,2422,Heulen,Benjamin van,Vlaamse pond,187,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,7274,Elst,Pieter Van der,Vlaamse pond,545,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,2432,Petit,Jeremias van,Vlaamse pond,188,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,2437,Becker Junior,Jan,Vlaamse pond,1888,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,4928,Doudeijns,Leendert,Vlaamse pond,381,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1759,11,19,Coffij,Javaans,ponden,227357,Securius,Paulus Hendrik,Vlaamse pond,17298,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,4741,Doudeijns,Leendert,Vlaamse pond,332,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2436,Willemsen,Cornelis,Vlaamse pond,170,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,4768,Nederveen,Jeremias van,Vlaamse pond,329,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,4748,Bomme en Voutjes,,Vlaamse pond,328,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,4931,Leliaart,Anthonij,Vlaamse pond,341,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,7397,Bomme en Engelsz.,,Vlaamse pond,511,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,4796,Dijserinck,Cornelis,Vlaamse pond,331,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,7230,Gaaswijk,Francois,Vlaamse pond,507,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2380,Bergen,Daniel van den,Vlaamse pond,167,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,9761,Elst,Pieter Van der,Vlaamse pond,677,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,12131,Soetebier,Johan,Vlaamse pond,851,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,27139,Ippel,Gijsbert van,Vlaamse pond,1877,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,7247,Fak en Hoorn,Ten,Vlaamse pond,501,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,4780,Smit de Jonge,Abraham de,Vlaamse pond,330,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,9978,Timmerman,Elias de,Vlaamse pond,687,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2379,Teruijse,Jan Van der,Vlaamse pond,164,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,21454,Poest,Andries Van der,Vlaamse pond,1476,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2412,Huijen,Joost van,Vlaamse pond,166,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2410,Becker Junior,Jan,Vlaamse pond,169,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,108394,Boudaan en van den Bosch,,Vlaamse pond,7472,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,124968,Ribaut en Zoon,Casparus,Vlaamse pond,9304,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2468,Gijse,Jan,Vlaamse pond,173,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2414,Ackervelt,Charles,Vlaamse pond,169,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2399,Alffes,Joost Joan,Vlaamse pond,165,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,277101,Boursse de Superville en Smit,,Vlaamse pond,19081,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,87708,Maartens en Zoon,Wed.,Vlaamse pond,6054,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2478,Heulen,Benjamin van,Vlaamse pond,173,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2371,Gavin,Benjamin,Vlaamse pond,166,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,256626,Securius,Paulus Hendrik,Vlaamse pond,17714,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1760,11,17,Coffij,Javaans,ponden,2381,Moulijn,Stephanus Francois du,Vlaamse pond,164,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,12341,Bomme en Engelsz.,,Vlaamse pond,891,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,168664,Securius,Paulus Hendrik,Vlaamse pond,11719,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,72441,Maartens en Zoon,Wed.,Vlaamse pond,5107,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,36115,Ippel,Gijsbert van,Vlaamse pond,2609,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,183406,Boursse de Superville en Smit,,Vlaamse pond,13174,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,9626,Bomme en Voutjes,,Vlaamse pond,695,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,108832,Boudaan en van den Bosch,,Vlaamse pond,7693,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,2416,Smit de Jonge,Abraham de,Vlaamse pond,174,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,113105,Ribaut en Zoon,Casparus,Vlaamse pond,8172,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,2494,Willemsen en Steurbroek,,Vlaamse pond,180,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,2337,Dijserinck,Cornelis,Vlaamse pond,168,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,6974,Soetebier,Johan,Vlaamse pond,503,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,2404,Heulen,Benjamin van,Vlaamse pond,173,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,9570,Timmerman,Elias de,Vlaamse pond,638,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,4696,Leliaart,Anthonij,Vlaamse pond,339,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,6990,Ackervelt,Charles,Vlaamse pond,505,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,2412,Alffes,Joost Joan,Vlaamse pond,174,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,4806,Elst,Pieter Van der,Vlaamse pond,347,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,4774,Willeboorts,Jan,Vlaamse pond,291,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,2361,Beukelaar,Jan,Vlaamse pond,173,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Javaans,ponden,4876,Gaaswijk,Francois,Vlaamse pond,352,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,50962,Securius,Paulus Hendrik,Vlaamse pond,3156,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,144664,Boursse de Superville en Smit,,Vlaamse pond,8914,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,4901,Ippel,Gijsbert van,Vlaamse pond,303,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,66439,Ribaut en Zoon,Casparus,Vlaamse pond,4115,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,23065,Bomme en Voutjes,,Vlaamse pond,1428,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,37118,Boudaan en van den Bosch,,Vlaamse pond,2298,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,34121,Maartens en Zoon,Wed.,Vlaamse pond,2073,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,21523,Elst,Pieter Van der,Vlaamse pond,1333,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,2452,Constantijn Mathias,Johan,Vlaamse pond,151,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,2568,Citters,Anthonij van,Vlaamse pond,159,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,9774,Smit de Jonge,Abraham de,Vlaamse pond,605,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,7481,Macquet,Jan,Vlaamse pond,465,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,2550,Ackervelt,Charles,Vlaamse pond,157,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1761,11,9,Coffij,Bourbons,ponden,4951,Alffes,Joost Joan,Vlaamse pond,306,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,29616,Bomme en Engelsz.,,Vlaamse pond,277,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,14869,Clement,Pieter,Vlaamse pond,1140,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,164199,Boursse de Superville en Smit,,Vlaamse pond,12560,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,4905,Bergen Willemszn.,Daniel van den,Vlaamse pond,379,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,81260,Maartens en Zoon,Wed.,Vlaamse pond,6266,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,4914,Dijserinck,Cornelis,Vlaamse pond,380,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,110558,Boudaan en van den Bosch,,Vlaamse pond,8452,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,164719,Securius,Paulus Hendrik,Vlaamse pond,12569,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,43984,Ippel,Gijsbert van,Vlaamse pond,3382,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,2461,Ackervelt,Charles,Vlaamse pond,187,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,2440,Aartsen,Jacobus,Vlaamse pond,186,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,4920,Perduijn,Cornelis,Vlaamse pond,378,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,2441,Bomme en Voutjes,,Vlaamse pond,188,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,7342,Bruijn,Pieter de,Vlaamse pond,563,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1762,11,22,Coffij,Javaans,ponden,12296,Willeboorts,Jan,Vlaamse pond,951,19
